id,Date,Max Temperature,Min Temperature,lon,lat
980,1981-9-6,37.673,24.978,32.077942,15.2491215
981,1981-9-7,37.051,25.134,32.077942,15.2491215
982,1981-9-8,41.078,25.055,32.077942,15.2491215
983,1981-9-9,39.713,26.242,32.077942,15.2491215
984,1981-9-10,41.607,25.285,32.077942,15.2491215
985,1981-9-11,35.579,25.536,32.077942,15.2491215
986,1981-9-12,35.982,23.901,32.077942,15.2491215
987,1981-9-13,35.536,24.709,32.077942,15.2491215
988,1981-9-14,40.063,22.815,32.077942,15.2491215
989,1981-9-15,43.157,25.735,32.077942,15.2491215
990,1981-9-16,41.462,27.538,32.077942,15.2491215
991,1981-9-17,38.893,26.662,32.077942,15.2491215
992,1981-9-18,36.147,26.408,32.077942,15.2491215
993,1981-9-19,38.095,25.101,32.077942,15.2491215
994,1981-9-20,36.965,23.195,32.077942,15.2491215
995,1981-9-21,37.254,24.735,32.077942,15.2491215
996,1981-9-22,40.851,23.971,32.077942,15.2491215
997,1981-9-23,39.998,26.158,32.077942,15.2491215
998,1981-9-24,39.735,26.431,32.077942,15.2491215
999,1981-9-25,39.21,23.901,32.077942,15.2491215
1000,1981-9-26,37.455,26.866,32.077942,15.2491215
1001,1981-9-27,41.619,24.51,32.077942,15.2491215
1002,1981-9-28,42.645,24.419,32.077942,15.2491215
1003,1981-9-29,41.87,23.26,32.077942,15.2491215
1004,1981-9-30,43.226,24.048,32.077942,15.2491215
1005,1981-10-1,43.625,25.299,32.077942,15.2491215
1006,1981-10-2,43.357,24.488,32.077942,15.2491215
1007,1981-10-3,40.129,26.306,32.077942,15.2491215
1008,1981-10-4,40.786,24.348,32.077942,15.2491215
1009,1981-10-5,37.471,24.276,32.077942,15.2491215
1010,1981-10-6,36.679,26.469,32.077942,15.2491215
1011,1981-10-7,38.815,24.663,32.077942,15.2491215
1012,1981-10-8,40.94,25.28,32.077942,15.2491215
1013,1981-10-9,35.787,26.231,32.077942,15.2491215
1014,1981-10-10,36.97,26.773,32.077942,15.2491215
1015,1981-10-11,41.43,25.94,32.077942,15.2491215
1016,1981-10-12,41.068,24.078,32.077942,15.2491215
1017,1981-10-13,40.979,24.384,32.077942,15.2491215
1018,1981-10-14,40.53,24.287,32.077942,15.2491215
1019,1981-10-15,39.995,23.871,32.077942,15.2491215
1020,1981-10-16,41.007,24.21,32.077942,15.2491215
1021,1981-10-17,40.455,26.019,32.077942,15.2491215
1022,1981-10-18,40.327,25.862,32.077942,15.2491215
1023,1981-10-19,39.731,26.173,32.077942,15.2491215
1024,1981-10-20,39.242,25.424,32.077942,15.2491215
1025,1981-10-21,39.511,25.88,32.077942,15.2491215
1026,1981-10-22,39.329,24.836,32.077942,15.2491215
1027,1981-10-23,40.044,24.848,32.077942,15.2491215
1028,1981-10-24,34.383,23.851,32.077942,15.2491215
1029,1981-10-25,39.04,27.142,32.077942,15.2491215
1030,1981-10-26,38.077,27.402,32.077942,15.2491215
1031,1981-10-27,38.511,26.416,32.077942,15.2491215
1032,1981-10-28,41.056,23.196,32.077942,15.2491215
1033,1981-10-29,39.692,24.001,32.077942,15.2491215
1034,1981-10-30,39.413,23.922,32.077942,15.2491215
1035,1981-10-31,38.885,24.228,32.077942,15.2491215
1036,1981-11-1,39.345,23.197,32.077942,15.2491215
1037,1981-11-2,37.569,25.06,32.077942,15.2491215
1038,1981-11-3,32.717,23.557,32.077942,15.2491215
1039,1981-11-4,31.756,21.586,32.077942,15.2491215
1040,1981-11-5,33.138,18.985,32.077942,15.2491215
1041,1981-11-6,34.338,20.665,32.077942,15.2491215
1042,1981-11-7,35.686,20.838,32.077942,15.2491215
1043,1981-11-8,37.717,21.008,32.077942,15.2491215
1044,1981-11-9,36.996,22.046,32.077942,15.2491215
1045,1981-11-10,37.422,21.718,32.077942,15.2491215
1046,1981-11-11,36.478,20.81,32.077942,15.2491215
1047,1981-11-12,37.508,22.479,32.077942,15.2491215
1048,1981-11-13,36.376,22.457,32.077942,15.2491215
1049,1981-11-14,35.84,22.227,32.077942,15.2491215
1050,1981-11-15,36.121,20.384,32.077942,15.2491215
1051,1981-11-16,36.347,21.11,32.077942,15.2491215
1052,1981-11-17,34.495,20.783,32.077942,15.2491215
1053,1981-11-18,35.062,20.683,32.077942,15.2491215
1054,1981-11-19,34.31,20.907,32.077942,15.2491215
1055,1981-11-20,32.957,20.071,32.077942,15.2491215
1056,1981-11-21,31.886,18.177,32.077942,15.2491215
1057,1981-11-22,32.337,17.884,32.077942,15.2491215
1058,1981-11-23,33.091,17.821,32.077942,15.2491215
1059,1981-11-24,32.119,18.38,32.077942,15.2491215
1060,1981-11-25,33.472,18.736,32.077942,15.2491215
1061,1981-11-26,31.636,17.707,32.077942,15.2491215
1062,1981-11-27,32.177,17.447,32.077942,15.2491215
1063,1981-11-28,31.475,15.38,32.077942,15.2491215
1064,1981-11-29,29.318,15.589,32.077942,15.2491215
1065,1981-11-30,30.709,16.59,32.077942,15.2491215
1066,1981-12-1,32.224,17.735,32.077942,15.2491215
1067,1981-12-2,33.637,17.99,32.077942,15.2491215
1068,1981-12-3,32.882,17.87,32.077942,15.2491215
1069,1981-12-4,33.146,17.504,32.077942,15.2491215
1070,1981-12-5,34.453,17.333,32.077942,15.2491215
1071,1981-12-6,34.501,18.582,32.077942,15.2491215
1072,1981-12-7,34.575,18.523,32.077942,15.2491215
1073,1981-12-8,34.691,19.385,32.077942,15.2491215
1074,1981-12-9,34.121,18.491,32.077942,15.2491215
1075,1981-12-10,34.08,17.743,32.077942,15.2491215
1076,1981-12-11,33.991,17.721,32.077942,15.2491215
1077,1981-12-12,33.55,17.008,32.077942,15.2491215
1078,1981-12-13,32.943,17.583,32.077942,15.2491215
1079,1981-12-14,32.769,17.141,32.077942,15.2491215
1080,1981-12-15,32.563,17.114,32.077942,15.2491215
1081,1981-12-16,33.076,18.023,32.077942,15.2491215
1082,1981-12-17,32.714,18.35,32.077942,15.2491215
1083,1981-12-18,31.762,17.65,32.077942,15.2491215
1084,1981-12-19,32.458,17.223,32.077942,15.2491215
1085,1981-12-20,33.152,17.107,32.077942,15.2491215
1086,1981-12-21,32.552,17.62,32.077942,15.2491215
1087,1981-12-22,34.531,17.2,32.077942,15.2491215
1088,1981-12-23,34.989,17.09,32.077942,15.2491215
1089,1981-12-24,33.874,17.073,32.077942,15.2491215
1090,1981-12-25,32.857,18.996,32.077942,15.2491215
1091,1981-12-26,32.832,19.256,32.077942,15.2491215
1092,1981-12-27,32.955,18.022,32.077942,15.2491215
1093,1981-12-28,32.092,17.076,32.077942,15.2491215
1094,1981-12-29,31.066,16.173,32.077942,15.2491215
1095,1981-12-30,30.317,15.694,32.077942,15.2491215
1096,1981-12-31,30.687,16.716,32.077942,15.2491215
1097,1982-1-1,31.705,15.963,32.077942,15.2491215
1098,1982-1-2,31.798,16.861,32.077942,15.2491215
1099,1982-1-3,33.634,17.532,32.077942,15.2491215
1100,1982-1-4,33.002,17.911,32.077942,15.2491215
1101,1982-1-5,31.916,17.37,32.077942,15.2491215
1102,1982-1-6,30.975,16.845,32.077942,15.2491215
1103,1982-1-7,30.787,18.434,32.077942,15.2491215
1104,1982-1-8,31.706,18.342,32.077942,15.2491215
1105,1982-1-9,32.717,18.466,32.077942,15.2491215
1106,1982-1-10,30.891,18.193,32.077942,15.2491215
1107,1982-1-11,30.037,17.211,32.077942,15.2491215
1108,1982-1-12,30.018,16.195,32.077942,15.2491215
1109,1982-1-13,29.421,13.816,32.077942,15.2491215
1110,1982-1-14,28.921,14.138,32.077942,15.2491215
1111,1982-1-15,29.775,13.94,32.077942,15.2491215
1112,1982-1-16,30.133,14.302,32.077942,15.2491215
1113,1982-1-17,30.43,15.191,32.077942,15.2491215
1114,1982-1-18,31.099,15.496,32.077942,15.2491215
1115,1982-1-19,30.975,15.564,32.077942,15.2491215
1116,1982-1-20,31.409,15.891,32.077942,15.2491215
1117,1982-1-21,33.268,15.798,32.077942,15.2491215
1118,1982-1-22,33.463,17.066,32.077942,15.2491215
1119,1982-1-23,36.17,17.939,32.077942,15.2491215
1120,1982-1-24,37.62,20.424,32.077942,15.2491215
1121,1982-1-25,37.107,21.297,32.077942,15.2491215
1122,1982-1-26,40.598,22.287,32.077942,15.2491215
1123,1982-1-27,40.692,21.55,32.077942,15.2491215
1124,1982-1-28,38.094,21.901,32.077942,15.2491215
1125,1982-1-29,36.987,22.551,32.077942,15.2491215
1126,1982-1-30,35.892,21.743,32.077942,15.2491215
1127,1982-1-31,34.143,20.372,32.077942,15.2491215
1128,1982-2-1,29.443,17.52,32.077942,15.2491215
1129,1982-2-2,30.16,14.51,32.077942,15.2491215
1130,1982-2-3,30.716,13.343,32.077942,15.2491215
1131,1982-2-4,30.079,14.202,32.077942,15.2491215
1132,1982-2-5,29.05,14.335,32.077942,15.2491215
1133,1982-2-6,28.146,13.225,32.077942,15.2491215
1134,1982-2-7,27.801,16.165,32.077942,15.2491215
1135,1982-2-8,23.994,12.483,32.077942,15.2491215
1136,1982-2-9,23.931,10.619,32.077942,15.2491215
1137,1982-2-10,26.932,9.537,32.077942,15.2491215
1138,1982-2-11,29.761,11.342,32.077942,15.2491215
1139,1982-2-12,31.649,13.35,32.077942,15.2491215
1140,1982-2-13,28.658,17.238,32.077942,15.2491215
1141,1982-2-14,27.125,13.076,32.077942,15.2491215
1142,1982-2-15,30.047,12.711,32.077942,15.2491215
1143,1982-2-16,30.623,13.821,32.077942,15.2491215
1144,1982-2-17,32.039,14.038,32.077942,15.2491215
1145,1982-2-18,33.661,15.986,32.077942,15.2491215
1146,1982-2-19,35.718,16.857,32.077942,15.2491215
1147,1982-2-20,37.97,18.876,32.077942,15.2491215
1148,1982-2-21,36.185,18.651,32.077942,15.2491215
1149,1982-2-22,40.465,19.84,32.077942,15.2491215
1150,1982-2-23,30.93,24.815,32.077942,15.2491215
1151,1982-2-24,38.192,23.795,32.077942,15.2491215
1152,1982-2-25,37.393,22.23,32.077942,15.2491215
1153,1982-2-26,39.305,21.679,32.077942,15.2491215
1154,1982-2-27,41.864,22.659,32.077942,15.2491215
1155,1982-2-28,41.765,23.078,32.077942,15.2491215
1156,1982-3-1,40.765,23.953,32.077942,15.2491215
1157,1982-3-2,34.671,23.922,32.077942,15.2491215
1158,1982-3-3,33.274,22.802,32.077942,15.2491215
1159,1982-3-4,34.924,20.088,32.077942,15.2491215
1160,1982-3-5,35.882,22.848,32.077942,15.2491215
1161,1982-3-6,35.459,20.692,32.077942,15.2491215
1162,1982-3-7,37.203,20.375,32.077942,15.2491215
1163,1982-3-8,37.7,21.209,32.077942,15.2491215
1164,1982-3-9,38.365,22.486,32.077942,15.2491215
1165,1982-3-10,37.193,23.311,32.077942,15.2491215
1166,1982-3-11,36.891,21.436,32.077942,15.2491215
1167,1982-3-12,35.696,21.121,32.077942,15.2491215
1168,1982-3-13,35.886,20.315,32.077942,15.2491215
1169,1982-3-14,36.317,20.09,32.077942,15.2491215
1170,1982-3-15,38.517,20.836,32.077942,15.2491215
1171,1982-3-16,39.268,22.712,32.077942,15.2491215
1172,1982-3-17,40.097,24.489,32.077942,15.2491215
1173,1982-3-18,39.178,24.465,32.077942,15.2491215
1174,1982-3-19,38.828,23.377,32.077942,15.2491215
1175,1982-3-20,39.882,22.532,32.077942,15.2491215
1176,1982-3-21,40.77,23.172,32.077942,15.2491215
1177,1982-3-22,42.448,25.211,32.077942,15.2491215
1178,1982-3-23,44.323,26.566,32.077942,15.2491215
1179,1982-3-24,43.694,24.332,32.077942,15.2491215
1180,1982-3-25,40.65,26.834,32.077942,15.2491215
1181,1982-3-26,38.711,25.052,32.077942,15.2491215
1182,1982-3-27,34.961,21.94,32.077942,15.2491215
1183,1982-3-28,32.164,18.769,32.077942,15.2491215
1184,1982-3-29,30.016,15.792,32.077942,15.2491215
1185,1982-3-30,30.894,13.063,32.077942,15.2491215
1186,1982-3-31,32.63,15.24,32.077942,15.2491215
1187,1982-4-1,34.717,16.207,32.077942,15.2491215
1188,1982-4-2,38.985,18.128,32.077942,15.2491215
1189,1982-4-3,42.018,20.628,32.077942,15.2491215
1190,1982-4-4,43.449,22.022,32.077942,15.2491215
1191,1982-4-5,41.73,24.066,32.077942,15.2491215
1192,1982-4-6,40.328,23.628,32.077942,15.2491215
1193,1982-4-7,39.732,22.111,32.077942,15.2491215
1194,1982-4-8,42.063,22.823,32.077942,15.2491215
1195,1982-4-9,43.278,24.638,32.077942,15.2491215
1196,1982-4-10,44.778,26.286,32.077942,15.2491215
1197,1982-4-11,40.867,27.638,32.077942,15.2491215
1198,1982-4-12,42.033,24.899,32.077942,15.2491215
1199,1982-4-13,40.862,24.208,32.077942,15.2491215
1200,1982-4-14,38.963,22.837,32.077942,15.2491215
1201,1982-4-15,38.238,21.454,32.077942,15.2491215
1202,1982-4-16,40.678,21.63,32.077942,15.2491215
1203,1982-4-17,41.642,22.86,32.077942,15.2491215
1204,1982-4-18,43.357,23.186,32.077942,15.2491215
1205,1982-4-19,43.819,23.779,32.077942,15.2491215
1206,1982-4-20,44.909,25.122,32.077942,15.2491215
1207,1982-4-21,44.87,26.122,32.077942,15.2491215
1208,1982-4-22,46.998,27.053,32.077942,15.2491215
1209,1982-4-23,46.118,26.017,32.077942,15.2491215
1210,1982-4-24,45.987,24.597,32.077942,15.2491215
1211,1982-4-25,40.911,28.042,32.077942,15.2491215
1212,1982-4-26,41.508,25.936,32.077942,15.2491215
1213,1982-4-27,41.504,27.348,32.077942,15.2491215
1214,1982-4-28,43.998,25.455,32.077942,15.2491215
1215,1982-4-29,43.35,24.849,32.077942,15.2491215
1216,1982-4-30,43.749,26.47,32.077942,15.2491215
1217,1982-5-1,44.07,26.664,32.077942,15.2491215
1218,1982-5-2,44.286,29.142,32.077942,15.2491215
1219,1982-5-3,44.327,30.564,32.077942,15.2491215
1220,1982-5-4,43.111,28.892,32.077942,15.2491215
1221,1982-5-5,42.132,28.67,32.077942,15.2491215
1222,1982-5-6,35.093,27.367,32.077942,15.2491215
1223,1982-5-7,34.28,24.753,32.077942,15.2491215
1224,1982-5-8,39.188,23.365,32.077942,15.2491215
1225,1982-5-9,38.753,22.544,32.077942,15.2491215
1226,1982-5-10,38.16,21.91,32.077942,15.2491215
1227,1982-5-11,38.081,20.664,32.077942,15.2491215
1228,1982-5-12,41.437,22.041,32.077942,15.2491215
1229,1982-5-13,39.956,22.445,32.077942,15.2491215
1230,1982-5-14,40.454,23.346,32.077942,15.2491215
1231,1982-5-15,42.7,23.815,32.077942,15.2491215
1232,1982-5-16,43.144,25.28,32.077942,15.2491215
1233,1982-5-17,42.289,26.328,32.077942,15.2491215
1234,1982-5-18,42.37,28.062,32.077942,15.2491215
1235,1982-5-19,42.911,29.222,32.077942,15.2491215
1236,1982-5-20,42.553,29.871,32.077942,15.2491215
1237,1982-5-21,43.019,28.793,32.077942,15.2491215
1238,1982-5-22,43.054,28.373,32.077942,15.2491215
1239,1982-5-23,42.936,28.491,32.077942,15.2491215
1240,1982-5-24,42.585,28.929,32.077942,15.2491215
1241,1982-5-25,42.914,26.41,32.077942,15.2491215
1242,1982-5-26,43.452,24.661,32.077942,15.2491215
1243,1982-5-27,43.299,28.904,32.077942,15.2491215
1244,1982-5-28,42.57,29.887,32.077942,15.2491215
1245,1982-5-29,41.548,29.537,32.077942,15.2491215
1246,1982-5-30,42.433,27.756,32.077942,15.2491215
1247,1982-5-31,42.657,23.78,32.077942,15.2491215
1248,1982-6-1,42.001,27.769,32.077942,15.2491215
1249,1982-6-2,44.087,29.987,32.077942,15.2491215
1250,1982-6-3,37.318,26.46,32.077942,15.2491215
1251,1982-6-4,42.2,26.181,32.077942,15.2491215
1252,1982-6-5,41.377,27.64,32.077942,15.2491215
1253,1982-6-6,41.149,27.445,32.077942,15.2491215
1254,1982-6-7,41.337,27.159,32.077942,15.2491215
1255,1982-6-8,41.326,26.753,32.077942,15.2491215
1256,1982-6-9,42.647,27.036,32.077942,15.2491215
1257,1982-6-10,43.115,28.328,32.077942,15.2491215
1258,1982-6-11,44.031,29.187,32.077942,15.2491215
1259,1982-6-12,45.929,25.613,32.077942,15.2491215
1260,1982-6-13,41.226,29.476,32.077942,15.2491215
1261,1982-6-14,41.567,30.037,32.077942,15.2491215
1262,1982-6-15,39.975,27.777,32.077942,15.2491215
1263,1982-6-16,40.045,27.461,32.077942,15.2491215
1264,1982-6-17,41.745,28.104,32.077942,15.2491215
1265,1982-6-18,42.138,25.278,32.077942,15.2491215
1266,1982-6-19,41.406,24.623,32.077942,15.2491215
1267,1982-6-20,42.315,26.43,32.077942,15.2491215
1268,1982-6-21,43.577,21.387,32.077942,15.2491215
1269,1982-6-22,42.045,27.593,32.077942,15.2491215
1270,1982-6-23,44.76,26.952,32.077942,15.2491215
1271,1982-6-24,43.316,27.025,32.077942,15.2491215
1272,1982-6-25,41.782,28.118,32.077942,15.2491215
1273,1982-6-26,39.171,28.393,32.077942,15.2491215
1274,1982-6-27,38.925,28.276,32.077942,15.2491215
1275,1982-6-28,38.781,29.461,32.077942,15.2491215
1276,1982-6-29,37.425,27.992,32.077942,15.2491215
1277,1982-6-30,38.027,26.757,32.077942,15.2491215
1278,1982-7-1,38.352,27.051,32.077942,15.2491215
1279,1982-7-2,37.259,26.896,32.077942,15.2491215
1280,1982-7-3,38.659,26.578,32.077942,15.2491215
1281,1982-7-4,36.808,26.567,32.077942,15.2491215
1282,1982-7-5,37.839,26.137,32.077942,15.2491215
1283,1982-7-6,40.036,26.669,32.077942,15.2491215
1284,1982-7-7,40.168,25.819,32.077942,15.2491215
1285,1982-7-8,40.664,25.687,32.077942,15.2491215
1286,1982-7-9,41.732,26.149,32.077942,15.2491215
1287,1982-7-10,35.666,27.733,32.077942,15.2491215
1288,1982-7-11,41.979,26.033,32.077942,15.2491215
1289,1982-7-12,43.527,27.601,32.077942,15.2491215
1290,1982-7-13,44.293,27.044,32.077942,15.2491215
1291,1982-7-14,39.515,30.483,32.077942,15.2491215
1292,1982-7-15,38.995,27.469,32.077942,15.2491215
1293,1982-7-16,39.288,26.756,32.077942,15.2491215
1294,1982-7-17,37.974,25.977,32.077942,15.2491215
1295,1982-7-18,38.439,26.599,32.077942,15.2491215
1296,1982-7-19,37.886,26.388,32.077942,15.2491215
1297,1982-7-20,39.744,26.597,32.077942,15.2491215
1298,1982-7-21,40.36,27.21,32.077942,15.2491215
1299,1982-7-22,34.85,26.527,32.077942,15.2491215
1300,1982-7-23,35.035,24.521,32.077942,15.2491215
1301,1982-7-24,36.624,23.425,32.077942,15.2491215
1302,1982-7-25,35.603,26.496,32.077942,15.2491215
1303,1982-7-26,28.995,24.023,32.077942,15.2491215
1304,1982-7-27,35.388,24.088,32.077942,15.2491215
1305,1982-7-28,32.158,26.723,32.077942,15.2491215
1306,1982-7-29,34.703,25.524,32.077942,15.2491215
1307,1982-7-30,33.968,26.574,32.077942,15.2491215
1308,1982-7-31,29.318,23.395,32.077942,15.2491215
1309,1982-8-1,36.882,22.028,32.077942,15.2491215
1310,1982-8-2,30.503,23.933,32.077942,15.2491215
1311,1982-8-3,28.394,23.263,32.077942,15.2491215
1312,1982-8-4,34.085,23.687,32.077942,15.2491215
1313,1982-8-5,27.418,23.908,32.077942,15.2491215
1314,1982-8-6,29.844,23.073,32.077942,15.2491215
1315,1982-8-7,34.188,22.608,32.077942,15.2491215
1316,1982-8-8,36.197,24.673,32.077942,15.2491215
1317,1982-8-9,36.475,24.287,32.077942,15.2491215
1318,1982-8-10,35.281,24.745,32.077942,15.2491215
1319,1982-8-11,35.534,23.564,32.077942,15.2491215
1320,1982-8-12,33.411,25.121,32.077942,15.2491215
1321,1982-8-13,30.757,23.461,32.077942,15.2491215
1322,1982-8-14,32.491,22.999,32.077942,15.2491215
1323,1982-8-15,34.016,23.172,32.077942,15.2491215
1324,1982-8-16,31.297,23.905,32.077942,15.2491215
1325,1982-8-17,32.346,24.01,32.077942,15.2491215
1326,1982-8-18,34.627,22.295,32.077942,15.2491215
1327,1982-8-19,31.723,24.045,32.077942,15.2491215
1328,1982-8-20,36.034,23.267,32.077942,15.2491215
1329,1982-8-21,36.898,24.66,32.077942,15.2491215
1330,1982-8-22,36.715,25.897,32.077942,15.2491215
1331,1982-8-23,38.102,25.705,32.077942,15.2491215
1332,1982-8-24,38.053,24.578,32.077942,15.2491215
1333,1982-8-25,36.882,25.805,32.077942,15.2491215
1334,1982-8-26,37.853,24.891,32.077942,15.2491215
1335,1982-8-27,37.239,26.201,32.077942,15.2491215
1336,1982-8-28,38.633,24.807,32.077942,15.2491215
1337,1982-8-29,38.783,25.346,32.077942,15.2491215
1338,1982-8-30,40.227,26.691,32.077942,15.2491215
1339,1982-8-31,38.447,26.614,32.077942,15.2491215
1340,1982-9-1,41.245,24.83,32.077942,15.2491215
1341,1982-9-2,39.779,27.413,32.077942,15.2491215
1342,1982-9-3,39.816,24.96,32.077942,15.2491215
1343,1982-9-4,41.61,25.921,32.077942,15.2491215
1344,1982-9-5,40.906,27.205,32.077942,15.2491215
1345,1982-9-6,43.777,29.083,32.077942,15.2491215
1346,1982-9-7,36.436,25.782,32.077942,15.2491215
1347,1982-9-8,37.009,25.142,32.077942,15.2491215
1348,1982-9-9,42.618,24.968,32.077942,15.2491215
1349,1982-9-10,40.847,26.993,32.077942,15.2491215
1350,1982-9-11,38.503,24.906,32.077942,15.2491215
1351,1982-9-12,40.669,25.955,32.077942,15.2491215
1352,1982-9-13,39.291,25.708,32.077942,15.2491215
1353,1982-9-14,40.887,27.805,32.077942,15.2491215
1354,1982-9-15,39.916,25.904,32.077942,15.2491215
1355,1982-9-16,42.929,25.995,32.077942,15.2491215
1356,1982-9-17,43.049,26.616,32.077942,15.2491215
1357,1982-9-18,37.646,27.567,32.077942,15.2491215
1358,1982-9-19,41.614,25.738,32.077942,15.2491215
1359,1982-9-20,41.669,26.001,32.077942,15.2491215
1360,1982-9-21,41.758,25.981,32.077942,15.2491215
1361,1982-9-22,40.165,27.623,32.077942,15.2491215
1362,1982-9-23,38.436,26.706,32.077942,15.2491215
1363,1982-9-24,35.087,24.61,32.077942,15.2491215
1364,1982-9-25,40.818,24.252,32.077942,15.2491215
1365,1982-9-26,38.493,25.676,32.077942,15.2491215
1366,1982-9-27,37.581,24.332,32.077942,15.2491215
1367,1982-9-28,41.98,23.794,32.077942,15.2491215
1368,1982-9-29,43.398,25.673,32.077942,15.2491215
1369,1982-9-30,42.311,29.08,32.077942,15.2491215
1370,1982-10-1,40.158,26.055,32.077942,15.2491215
1371,1982-10-2,41.565,25.813,32.077942,15.2491215
1372,1982-10-3,37.425,26.488,32.077942,15.2491215
1373,1982-10-4,31.436,25.086,32.077942,15.2491215
1374,1982-10-5,34.183,22.845,32.077942,15.2491215
1375,1982-10-6,35.174,24.03,32.077942,15.2491215
1376,1982-10-7,38.277,23.485,32.077942,15.2491215
1377,1982-10-8,39.556,23.88,32.077942,15.2491215
1378,1982-10-9,39.318,27.042,32.077942,15.2491215
1379,1982-10-10,41.56,24.856,32.077942,15.2491215
1380,1982-10-11,39.863,25.337,32.077942,15.2491215
1381,1982-10-12,40.852,28.071,32.077942,15.2491215
1382,1982-10-13,37.698,26.767,32.077942,15.2491215
1383,1982-10-14,37.938,23.677,32.077942,15.2491215
1384,1982-10-15,38.857,25.214,32.077942,15.2491215
1385,1982-10-16,38.045,26.059,32.077942,15.2491215
1386,1982-10-17,39.129,26.864,32.077942,15.2491215
1387,1982-10-18,39.888,24.909,32.077942,15.2491215
1388,1982-10-19,39.699,26.812,32.077942,15.2491215
1389,1982-10-20,40.582,25.594,32.077942,15.2491215
1390,1982-10-21,36.595,26.94,32.077942,15.2491215
1391,1982-10-22,38.643,23.462,32.077942,15.2491215
1392,1982-10-23,38.67,24.596,32.077942,15.2491215
1393,1982-10-24,39.07,24.773,32.077942,15.2491215
1394,1982-10-25,38.547,24.325,32.077942,15.2491215
1395,1982-10-26,38.68,23.571,32.077942,15.2491215
1396,1982-10-27,38.529,24.229,32.077942,15.2491215
1397,1982-10-28,38.772,24.302,32.077942,15.2491215
1398,1982-10-29,38.431,23.525,32.077942,15.2491215
1399,1982-10-30,38.345,23.201,32.077942,15.2491215
1400,1982-10-31,37.756,23.181,32.077942,15.2491215
1401,1982-11-1,37.054,22.064,32.077942,15.2491215
1402,1982-11-2,36.676,22.553,32.077942,15.2491215
1403,1982-11-3,36.015,22.283,32.077942,15.2491215
1404,1982-11-4,35.577,21.394,32.077942,15.2491215
1405,1982-11-5,34.892,20.052,32.077942,15.2491215
1406,1982-11-6,34.369,19.388,32.077942,15.2491215
1407,1982-11-7,33.864,17.771,32.077942,15.2491215
1408,1982-11-8,32.568,16.151,32.077942,15.2491215
1409,1982-11-9,32.185,16.282,32.077942,15.2491215
1410,1982-11-10,29.701,16.944,32.077942,15.2491215
1411,1982-11-11,29.263,13.674,32.077942,15.2491215
1412,1982-11-12,30.367,13.62,32.077942,15.2491215
1413,1982-11-13,30.114,14.092,32.077942,15.2491215
1414,1982-11-14,31.934,15.198,32.077942,15.2491215
1415,1982-11-15,32.979,15.963,32.077942,15.2491215
1416,1982-11-16,33.185,16.551,32.077942,15.2491215
1417,1982-11-17,33.743,16.754,32.077942,15.2491215
1418,1982-11-18,35,17.741,32.077942,15.2491215
1419,1982-11-19,35.732,20.319,32.077942,15.2491215
1420,1982-11-20,35.788,21.004,32.077942,15.2491215
1421,1982-11-21,34.795,21.614,32.077942,15.2491215
1422,1982-11-22,33.272,20.733,32.077942,15.2491215
1423,1982-11-23,32.713,21.57,32.077942,15.2491215
1424,1982-11-24,30.534,18.212,32.077942,15.2491215
1425,1982-11-25,30.715,16.582,32.077942,15.2491215
1426,1982-11-26,28.936,16.968,32.077942,15.2491215
1427,1982-11-27,28.73,14.082,32.077942,15.2491215
1428,1982-11-28,29.303,14.226,32.077942,15.2491215
1429,1982-11-29,30.376,16.075,32.077942,15.2491215
1430,1982-11-30,30.599,15.208,32.077942,15.2491215
1431,1982-12-1,30.323,14.567,32.077942,15.2491215
1432,1982-12-2,29.583,12.818,32.077942,15.2491215
1433,1982-12-3,31.046,12.848,32.077942,15.2491215
1434,1982-12-4,32.35,14.785,32.077942,15.2491215
1435,1982-12-5,32.776,16.324,32.077942,15.2491215
1436,1982-12-6,33.173,18.582,32.077942,15.2491215
1437,1982-12-7,31.491,19.21,32.077942,15.2491215
1438,1982-12-8,30.654,16.696,32.077942,15.2491215
1439,1982-12-9,30.063,15.501,32.077942,15.2491215
1440,1982-12-10,27.68,15.008,32.077942,15.2491215
1441,1982-12-11,28.148,13.176,32.077942,15.2491215
1442,1982-12-12,28.158,12.005,32.077942,15.2491215
1443,1982-12-13,28.398,12.706,32.077942,15.2491215
1444,1982-12-14,27.634,13.163,32.077942,15.2491215
1445,1982-12-15,27.759,13.285,32.077942,15.2491215
1446,1982-12-16,27.862,11.43,32.077942,15.2491215
1447,1982-12-17,29.502,11.776,32.077942,15.2491215
1448,1982-12-18,29.713,13.294,32.077942,15.2491215
1449,1982-12-19,30.827,14.825,32.077942,15.2491215
1450,1982-12-20,31.357,14.91,32.077942,15.2491215
1451,1982-12-21,30.47,14.836,32.077942,15.2491215
1452,1982-12-22,29.896,13.819,32.077942,15.2491215
1453,1982-12-23,30.445,14.755,32.077942,15.2491215
1454,1982-12-24,29.711,15.038,32.077942,15.2491215
1455,1982-12-25,30.03,15.416,32.077942,15.2491215
1456,1982-12-26,30.04,14.174,32.077942,15.2491215
1457,1982-12-27,33.461,16.204,32.077942,15.2491215
1458,1982-12-28,33.458,17.657,32.077942,15.2491215
1459,1982-12-29,32.583,17.862,32.077942,15.2491215
1460,1982-12-30,30.583,16.792,32.077942,15.2491215
1461,1982-12-31,29.542,15.558,32.077942,15.2491215
