id,Date,Max Temperature,Min Temperature,lon,lat,,
2303,482889600,43.786,23.968,32.077942,15.2491215,4.17195E+13,
2304,482976000,40.479,27.497,32.077942,15.2491215,4.17269E+13,
2305,483062400,37.426,23.202,32.077942,15.2491215,4.17344E+13,
2306,483148800,38.602,21.229,32.077942,15.2491215,4.17418E+13,
2307,483235200,39.687,22.204,32.077942,15.2491215,4.17493E+13,
2308,483321600,39.905,21.874,32.077942,15.2491215,4.17568E+13,
2309,483408000,39.599,23.764,32.077942,15.2491215,4.17642E+13,
2310,483494400,39.889,24.216,32.077942,15.2491215,4.17717E+13,
2311,483580800,40.606,24.256,32.077942,15.2491215,4.17792E+13,
2312,483667200,41.117,27.263,32.077942,15.2491215,4.17866E+13,
2313,483753600,42.148,29.073,32.077942,15.2491215,4.17941E+13,
2314,483840000,42.268,27.79,32.077942,15.2491215,4.18016E+13,
2315,483926400,45.109,28.952,32.077942,15.2491215,4.1809E+13,
2316,484012800,37.606,29.081,32.077942,15.2491215,4.18165E+13,
2317,484099200,40.481,25.532,32.077942,15.2491215,4.1824E+13,
2318,484185600,41.523,27.166,32.077942,15.2491215,4.18314E+13,
2319,484272000,41.688,27.451,32.077942,15.2491215,4.18389E+13,
2320,484358400,41.398,29.047,32.077942,15.2491215,4.18464E+13,
2321,484444800,40.924,26.073,32.077942,15.2491215,4.18538E+13,
2322,484531200,42.437,26.209,32.077942,15.2491215,4.18613E+13,
2323,484617600,45.484,27.501,32.077942,15.2491215,4.18688E+13,
2324,484704000,43.84,29.557,32.077942,15.2491215,4.18762E+13,
2325,484790400,41.223,29.863,32.077942,15.2491215,4.18837E+13,
2326,484876800,40.284,29.28,32.077942,15.2491215,4.18911E+13,
2327,484963200,41.875,26.07,32.077942,15.2491215,4.18986E+13,
2328,485049600,42.841,26.868,32.077942,15.2491215,4.19061E+13,
2329,485136000,43.552,29.27,32.077942,15.2491215,4.19135E+13,
2330,485222400,42.141,26.022,32.077942,15.2491215,4.1921E+13,
2331,485308800,35.755,27.783,32.077942,15.2491215,4.19285E+13,
2332,485395200,37.793,25.119,32.077942,15.2491215,4.19359E+13,
2333,485481600,35.542,27.78,32.077942,15.2491215,4.19434E+13,
2334,485568000,39.677,26.96,32.077942,15.2491215,4.19509E+13,
2335,485654400,40.655,27.778,32.077942,15.2491215,4.19583E+13,
2336,485740800,44.439,26.943,32.077942,15.2491215,4.19658E+13,
2337,485827200,42.048,27.664,32.077942,15.2491215,4.19733E+13,
2338,485913600,40.095,29.793,32.077942,15.2491215,4.19807E+13,
2339,486000000,40.64,26.362,32.077942,15.2491215,4.19882E+13,
2340,486086400,42.577,27.06,32.077942,15.2491215,4.19957E+13,
2341,486172800,44.821,25.651,32.077942,15.2491215,4.20031E+13,
2342,486259200,43.785,21.623,32.077942,15.2491215,4.20106E+13,
2343,486345600,41.905,25.065,32.077942,15.2491215,4.20181E+13,
2344,486432000,41.985,22.933,32.077942,15.2491215,4.20255E+13,
2345,486518400,43.048,23.773,32.077942,15.2491215,4.2033E+13,
2346,486604800,43.629,22.598,32.077942,15.2491215,4.20404E+13,
2347,486691200,45.072,26.004,32.077942,15.2491215,4.20479E+13,
2348,486777600,42.991,28.208,32.077942,15.2491215,4.20554E+13,
2349,486864000,42.442,29.021,32.077942,15.2491215,4.20628E+13,
2350,486950400,43.213,29.789,32.077942,15.2491215,4.20703E+13,
2351,487036800,41.344,27.484,32.077942,15.2491215,4.20778E+13,
2352,487123200,42.036,29.151,32.077942,15.2491215,4.20852E+13,
2353,487209600,41.304,30.8,32.077942,15.2491215,4.20927E+13,
2354,487296000,39.39,27.907,32.077942,15.2491215,4.21002E+13,
2355,487382400,37.487,27.255,32.077942,15.2491215,4.21076E+13,
2356,487468800,39.643,25.436,32.077942,15.2491215,4.21151E+13,
2357,487555200,38.264,25.048,32.077942,15.2491215,4.21226E+13,
2358,487641600,40.297,27.567,32.077942,15.2491215,4.213E+13,
2359,487728000,38.012,26.681,32.077942,15.2491215,4.21375E+13,
2360,487814400,38.871,25.727,32.077942,15.2491215,4.2145E+13,
2361,487900800,38.844,28.07,32.077942,15.2491215,4.21524E+13,
2362,487987200,37.469,26.73,32.077942,15.2491215,4.21599E+13,
2363,488073600,38.524,26.609,32.077942,15.2491215,4.21673E+13,
2364,488160000,37.813,26.753,32.077942,15.2491215,4.21748E+13,
2365,488246400,37.431,26.188,32.077942,15.2491215,4.21823E+13,
2366,488332800,30.963,25.887,32.077942,15.2491215,4.21897E+13,
2367,488419200,35.944,24.215,32.077942,15.2491215,4.21972E+13,
2368,488505600,38.304,24.521,32.077942,15.2491215,4.22047E+13,
2369,488592000,40.037,26.146,32.077942,15.2491215,4.22121E+13,
2370,488678400,40.932,26.817,32.077942,15.2491215,4.22196E+13,
2371,488764800,39.46,28.1,32.077942,15.2491215,4.22271E+13,
2372,488851200,38.924,28.73,32.077942,15.2491215,4.22345E+13,
2373,488937600,37.839,26.616,32.077942,15.2491215,4.2242E+13,
2374,489024000,38.419,26.275,32.077942,15.2491215,4.22495E+13,
2375,489110400,37.422,26.938,32.077942,15.2491215,4.22569E+13,
2376,489196800,36.677,25.276,32.077942,15.2491215,4.22644E+13,
2377,489283200,35.238,25.625,32.077942,15.2491215,4.22719E+13,
2378,489369600,31.393,24.178,32.077942,15.2491215,4.22793E+13,
2379,489456000,30.959,23.022,32.077942,15.2491215,4.22868E+13,
2380,489542400,35.622,22.969,32.077942,15.2491215,4.22943E+13,
2381,489628800,34.766,24.492,32.077942,15.2491215,4.23017E+13,
2382,489715200,35.709,23.676,32.077942,15.2491215,4.23092E+13,
2383,489801600,35.423,25.436,32.077942,15.2491215,4.23166E+13,
2384,489888000,38.285,23.06,32.077942,15.2491215,4.23241E+13,
2385,489974400,37.19,25.387,32.077942,15.2491215,4.23316E+13,
2386,490060800,36.009,25.179,32.077942,15.2491215,4.2339E+13,
2387,490147200,35.038,25.157,32.077942,15.2491215,4.23465E+13,
2388,490233600,34.698,24.719,32.077942,15.2491215,4.2354E+13,
2389,490320000,28.979,21.861,32.077942,15.2491215,4.23614E+13,
2390,490406400,34.612,21.772,32.077942,15.2491215,4.23689E+13,
2391,490492800,35.429,23.937,32.077942,15.2491215,4.23764E+13,
2392,490579200,37.172,23.702,32.077942,15.2491215,4.23838E+13,
2393,490665600,35.522,24.832,32.077942,15.2491215,4.23913E+13,
2394,490752000,33.143,25.189,32.077942,15.2491215,4.23988E+13,
2395,490838400,38.098,24.921,32.077942,15.2491215,4.24062E+13,
2396,490924800,36.091,25.562,32.077942,15.2491215,4.24137E+13,
2397,491011200,29.382,23.518,32.077942,15.2491215,4.24212E+13,
2398,491097600,27.079,22.704,32.077942,15.2491215,4.24286E+13,
2399,491184000,34.968,22.737,32.077942,15.2491215,4.24361E+13,
2400,491270400,30.551,25.281,32.077942,15.2491215,4.24436E+13,
2401,491356800,31.606,24.034,32.077942,15.2491215,4.2451E+13,
2402,491443200,32.326,23.501,32.077942,15.2491215,4.24585E+13,
2403,491529600,36.656,23.535,32.077942,15.2491215,4.24659E+13,
2404,491616000,36.498,25.079,32.077942,15.2491215,4.24734E+13,
2405,491702400,36.446,23.45,32.077942,15.2491215,4.24809E+13,
2406,491788800,35.198,21.557,32.077942,15.2491215,4.24883E+13,
2407,491875200,38.332,24.688,32.077942,15.2491215,4.24958E+13,
2408,491961600,36.443,26.346,32.077942,15.2491215,4.25033E+13,
2409,492048000,30.778,25.047,32.077942,15.2491215,4.25107E+13,
2410,492134400,26.084,22.308,32.077942,15.2491215,4.25182E+13,
2411,492220800,38.475,20.32,32.077942,15.2491215,4.25257E+13,
2412,492307200,42.595,25.336,32.077942,15.2491215,4.25331E+13,
2413,492393600,37.415,26.339,32.077942,15.2491215,4.25406E+13,
2414,492480000,38.447,26.552,32.077942,15.2491215,4.25481E+13,
2415,492566400,37.137,26.896,32.077942,15.2491215,4.25555E+13,
2416,492652800,36.481,26.726,32.077942,15.2491215,4.2563E+13,
2417,492739200,39.494,24.561,32.077942,15.2491215,4.25705E+13,
2418,492825600,37.502,26.395,32.077942,15.2491215,4.25779E+13,
2419,492912000,39,24.971,32.077942,15.2491215,4.25854E+13,
2420,492998400,37.57,25.498,32.077942,15.2491215,4.25929E+13,
2421,493084800,36.959,25.86,32.077942,15.2491215,4.26003E+13,
2422,493171200,36.892,23.76,32.077942,15.2491215,4.26078E+13,
2423,493257600,37.342,23.662,32.077942,15.2491215,4.26152E+13,
2424,493344000,39.153,25.567,32.077942,15.2491215,4.26227E+13,
2425,493430400,39.725,26.457,32.077942,15.2491215,4.26302E+13,
2426,493516800,38.108,25.279,32.077942,15.2491215,4.26376E+13,
2427,493603200,37.308,26.655,32.077942,15.2491215,4.26451E+13,
2428,493689600,38.733,24.665,32.077942,15.2491215,4.26526E+13,
2429,493776000,42.106,27.787,32.077942,15.2491215,4.266E+13,
2430,493862400,40.166,28.623,32.077942,15.2491215,4.26675E+13,
2431,493948800,36.421,25.778,32.077942,15.2491215,4.2675E+13,
2432,494035200,31.445,23.81,32.077942,15.2491215,4.26824E+13,
2433,494121600,35.448,23.319,32.077942,15.2491215,4.26899E+13,
2434,494208000,32.397,24.34,32.077942,15.2491215,4.26974E+13,
2435,494294400,32.297,22.736,32.077942,15.2491215,4.27048E+13,
2436,494380800,32.846,21.121,32.077942,15.2491215,4.27123E+13,
2437,494467200,35.468,22.088,32.077942,15.2491215,4.27198E+13,
2438,494553600,36.319,24.56,32.077942,15.2491215,4.27272E+13,
2439,494640000,36.262,25.12,32.077942,15.2491215,4.27347E+13,
2440,494726400,36.987,23.779,32.077942,15.2491215,4.27422E+13,
2441,494812800,34.17,25.508,32.077942,15.2491215,4.27496E+13,
2442,494899200,33.955,22.569,32.077942,15.2491215,4.27571E+13,
2443,494985600,35.935,24.489,32.077942,15.2491215,4.27645E+13,
2444,495072000,38.188,24.451,32.077942,15.2491215,4.2772E+13,
2445,495158400,41.44,24.798,32.077942,15.2491215,4.27795E+13,
2446,495244800,41.153,25.863,32.077942,15.2491215,4.27869E+13,
2447,495331200,41.71,26.712,32.077942,15.2491215,4.27944E+13,
2448,495417600,41.816,26.837,32.077942,15.2491215,4.28019E+13,
2449,495504000,40.552,27.389,32.077942,15.2491215,4.28093E+13,
2450,495590400,38.721,27.781,32.077942,15.2491215,4.28168E+13,
2451,495676800,40.957,24.581,32.077942,15.2491215,4.28243E+13,
2452,495763200,41.79,28.057,32.077942,15.2491215,4.28317E+13,
2453,495849600,40.327,24.187,32.077942,15.2491215,4.28392E+13,
2454,495936000,41.229,27.348,32.077942,15.2491215,4.28467E+13,
2455,496022400,40.247,26.614,32.077942,15.2491215,4.28541E+13,
2456,496108800,42.482,27.416,32.077942,15.2491215,4.28616E+13,
2457,496195200,40.349,26.291,32.077942,15.2491215,4.28691E+13,
2458,496281600,37.452,26.464,32.077942,15.2491215,4.28765E+13,
2459,496368000,41.935,23.641,32.077942,15.2491215,4.2884E+13,
2460,496454400,41.863,26.152,32.077942,15.2491215,4.28915E+13,
2461,496540800,41.348,28.172,32.077942,15.2491215,4.28989E+13,
2462,496627200,41.071,24.469,32.077942,15.2491215,4.29064E+13,
2463,496713600,42.775,26.784,32.077942,15.2491215,4.29138E+13,
2464,496800000,41.942,26.538,32.077942,15.2491215,4.29213E+13,
2465,496886400,41.503,28.733,32.077942,15.2491215,4.29288E+13,
2466,496972800,42.511,24.366,32.077942,15.2491215,4.29362E+13,
2467,497059200,40.173,26.624,32.077942,15.2491215,4.29437E+13,
2468,497145600,40.36,26.266,32.077942,15.2491215,4.29512E+13,
2469,497232000,40.817,25.853,32.077942,15.2491215,4.29586E+13,
2470,497318400,42.219,27.232,32.077942,15.2491215,4.29661E+13,
2471,497404800,40.037,25.994,32.077942,15.2491215,4.29736E+13,
2472,497491200,41.279,27.303,32.077942,15.2491215,4.2981E+13,
2473,497577600,41.738,24.087,32.077942,15.2491215,4.29885E+13,
2474,497664000,41.769,27.502,32.077942,15.2491215,4.2996E+13,
2475,497750400,40.214,27.315,32.077942,15.2491215,4.30034E+13,
2476,497836800,40.124,27.083,32.077942,15.2491215,4.30109E+13,
2477,497923200,39.61,25.454,32.077942,15.2491215,4.30184E+13,
2478,498009600,38.761,24.735,32.077942,15.2491215,4.30258E+13,
2479,498096000,38.457,23.945,32.077942,15.2491215,4.30333E+13,
2480,498182400,39.342,25.002,32.077942,15.2491215,4.30408E+13,
2481,498268800,39.074,24.296,32.077942,15.2491215,4.30482E+13,
2482,498355200,39.303,23.57,32.077942,15.2491215,4.30557E+13,
2483,498441600,39.653,23.679,32.077942,15.2491215,4.30631E+13,
2484,498528000,39.198,23.803,32.077942,15.2491215,4.30706E+13,
2485,498614400,37.92,24.46,32.077942,15.2491215,4.30781E+13,
2486,498700800,38.221,24.029,32.077942,15.2491215,4.30855E+13,
2487,498787200,38.472,24.381,32.077942,15.2491215,4.3093E+13,
2488,498873600,38.687,23.577,32.077942,15.2491215,4.31005E+13,
2489,498960000,38.183,23.725,32.077942,15.2491215,4.31079E+13,
2490,499046400,38.231,25.825,32.077942,15.2491215,4.31154E+13,
2491,499132800,38.948,23.468,32.077942,15.2491215,4.31229E+13,
2492,499219200,38.735,24.854,32.077942,15.2491215,4.31303E+13,
2493,499305600,38.307,23.908,32.077942,15.2491215,4.31378E+13,
2494,499392000,38.464,24.021,32.077942,15.2491215,4.31453E+13,
2495,499478400,39.358,24.672,32.077942,15.2491215,4.31527E+13,
2496,499564800,40.756,23.571,32.077942,15.2491215,4.31602E+13,
2497,499651200,40.093,25.524,32.077942,15.2491215,4.31677E+13,
2498,499737600,39.51,25.386,32.077942,15.2491215,4.31751E+13,
2499,499824000,37.949,23.848,32.077942,15.2491215,4.31826E+13,
2500,499910400,36.313,22.171,32.077942,15.2491215,4.319E+13,
2501,499996800,34.628,20.344,32.077942,15.2491215,4.31975E+13,
2502,500083200,35.862,21.588,32.077942,15.2491215,4.3205E+13,
2503,500169600,38.118,20.947,32.077942,15.2491215,4.32124E+13,
2504,500256000,38.978,21.642,32.077942,15.2491215,4.32199E+13,
2505,500342400,37.859,23.873,32.077942,15.2491215,4.32274E+13,
2506,500428800,37.289,22.643,32.077942,15.2491215,4.32348E+13,
2507,500515200,35.858,20.996,32.077942,15.2491215,4.32423E+13,
2508,500601600,33.611,19.728,32.077942,15.2491215,4.32498E+13,
2509,500688000,33.52,17.211,32.077942,15.2491215,4.32572E+13,
2510,500774400,32.91,16.107,32.077942,15.2491215,4.32647E+13,
2511,500860800,32.406,15.429,32.077942,15.2491215,4.32722E+13,
2512,500947200,32.941,15.964,32.077942,15.2491215,4.32796E+13,
2513,501033600,33.63,16.645,32.077942,15.2491215,4.32871E+13,
2514,501120000,33.867,16.998,32.077942,15.2491215,4.32946E+13,
2515,501206400,32.484,16.768,32.077942,15.2491215,4.3302E+13,
2516,501292800,33.529,15.758,32.077942,15.2491215,4.33095E+13,
2517,501379200,34.36,16.632,32.077942,15.2491215,4.3317E+13,
2518,501465600,37.468,17.644,32.077942,15.2491215,4.33244E+13,
2519,501552000,36.899,19.475,32.077942,15.2491215,4.33319E+13,
2520,501638400,36.265,19.935,32.077942,15.2491215,4.33393E+13,
2521,501724800,35.903,20.871,32.077942,15.2491215,4.33468E+13,
2522,501811200,35.947,20.234,32.077942,15.2491215,4.33543E+13,
2523,501897600,35.572,20.475,32.077942,15.2491215,4.33617E+13,
2524,501984000,34.261,19.702,32.077942,15.2491215,4.33692E+13,
2525,502070400,34.792,19.105,32.077942,15.2491215,4.33767E+13,
2526,502156800,36.029,19.552,32.077942,15.2491215,4.33841E+13,
2527,502243200,33.657,20.128,32.077942,15.2491215,4.33916E+13,
2528,502329600,31.935,19.521,32.077942,15.2491215,4.33991E+13,
2529,502416000,29.329,17.936,32.077942,15.2491215,4.34065E+13,
2530,502502400,29.809,16.179,32.077942,15.2491215,4.3414E+13,
2531,502588800,30.04,16.471,32.077942,15.2491215,4.34215E+13,
2532,502675200,29.823,15.595,32.077942,15.2491215,4.34289E+13,
2533,502761600,31.29,15.129,32.077942,15.2491215,4.34364E+13,
2534,502848000,33.433,17.313,32.077942,15.2491215,4.34439E+13,
2535,502934400,34.18,17.926,32.077942,15.2491215,4.34513E+13,
2536,503020800,33.864,17.597,32.077942,15.2491215,4.34588E+13,
2537,503107200,34.83,18.286,32.077942,15.2491215,4.34663E+13,
2538,503193600,36.212,18.82,32.077942,15.2491215,4.34737E+13,
2539,503280000,35.181,19.233,32.077942,15.2491215,4.34812E+13,
2540,503366400,35.153,20.365,32.077942,15.2491215,4.34886E+13,
2541,503452800,35.024,19.706,32.077942,15.2491215,4.34961E+13,
2542,503539200,35.215,19.539,32.077942,15.2491215,4.35036E+13,
2543,503625600,36.862,19.088,32.077942,15.2491215,4.3511E+13,
2544,503712000,36.902,18.402,32.077942,15.2491215,4.35185E+13,
2545,503798400,27.603,17.934,32.077942,15.2491215,4.3526E+13,
2546,503884800,26.827,14.076,32.077942,15.2491215,4.35334E+13,
2547,503971200,29.333,12.784,32.077942,15.2491215,4.35409E+13,
2548,504057600,31.135,14.441,32.077942,15.2491215,4.35484E+13,
2549,504144000,30.968,15.792,32.077942,15.2491215,4.35558E+13,
2550,504230400,31.714,16.333,32.077942,15.2491215,4.35633E+13,
2551,504316800,30.758,17.084,32.077942,15.2491215,4.35708E+13,
2552,504403200,29.331,16.845,32.077942,15.2491215,4.35782E+13,
2553,504489600,24.633,14.457,32.077942,15.2491215,4.35857E+13,
2554,504576000,26.774,12.443,32.077942,15.2491215,4.35932E+13,
2555,504662400,29.216,13.145,32.077942,15.2491215,4.36006E+13,
2556,504748800,30.39,15.869,32.077942,15.2491215,4.36081E+13,
2557,504835200,31.124,17.109,32.077942,15.2491215,4.36156E+13,
2558,504921600,32.536,17.48,32.077942,15.2491215,4.3623E+13,
2559,505008000,34.405,17.805,32.077942,15.2491215,4.36305E+13,
2560,505094400,34.14,18.361,32.077942,15.2491215,4.36379E+13,
2561,505180800,33.351,18.087,32.077942,15.2491215,4.36454E+13,
2562,505267200,32.974,17.072,32.077942,15.2491215,4.36529E+13,
2563,505353600,33.114,16.506,32.077942,15.2491215,4.36603E+13,
2564,505440000,32.238,16.269,32.077942,15.2491215,4.36678E+13,
2565,505526400,30.546,15.714,32.077942,15.2491215,4.36753E+13,
2566,505612800,30.512,15.289,32.077942,15.2491215,4.36827E+13,
2567,505699200,31.883,15.488,32.077942,15.2491215,4.36902E+13,
2568,505785600,31.339,15.847,32.077942,15.2491215,4.36977E+13,
2569,505872000,29.662,15.392,32.077942,15.2491215,4.37051E+13,
2570,505958400,28.274,13.88,32.077942,15.2491215,4.37126E+13,
2571,506044800,29.044,12.804,32.077942,15.2491215,4.37201E+13,
2572,506131200,27.656,11.956,32.077942,15.2491215,4.37275E+13,
2573,506217600,27.463,10.906,32.077942,15.2491215,4.3735E+13,
2574,506304000,29.83,11.475,32.077942,15.2491215,4.37425E+13,
2575,506390400,30.699,12.838,32.077942,15.2491215,4.37499E+13,
2576,506476800,30.49,13.779,32.077942,15.2491215,4.37574E+13,
2577,506563200,27.854,13.938,32.077942,15.2491215,4.37649E+13,
2578,506649600,28.524,11.701,32.077942,15.2491215,4.37723E+13,
2579,506736000,30.811,12.501,32.077942,15.2491215,4.37798E+13,
2580,506822400,31.205,14.409,32.077942,15.2491215,4.37872E+13,
2581,506908800,33.32,14.674,32.077942,15.2491215,4.37947E+13,
2582,506995200,34.273,16.359,32.077942,15.2491215,4.38022E+13,
2583,507081600,33.735,17.119,32.077942,15.2491215,4.38096E+13,
2584,507168000,34.11,17.701,32.077942,15.2491215,4.38171E+13,
2585,507254400,34.198,17.438,32.077942,15.2491215,4.38246E+13,
2586,507340800,33.618,16.941,32.077942,15.2491215,4.3832E+13,
2587,507427200,32.367,16.217,32.077942,15.2491215,4.38395E+13,
2588,507513600,33.098,15.962,32.077942,15.2491215,4.3847E+13,
2589,507600000,34.512,17.912,32.077942,15.2491215,4.38544E+13,
2590,507686400,33.515,18.017,32.077942,15.2491215,4.38619E+13,
2591,507772800,34.297,17.551,32.077942,15.2491215,4.38694E+13,
2592,507859200,36.041,17.866,32.077942,15.2491215,4.38768E+13,
2593,507945600,38.862,19.267,32.077942,15.2491215,4.38843E+13,
2594,508032000,38.846,19.026,32.077942,15.2491215,4.38918E+13,
2595,508118400,37.269,19.722,32.077942,15.2491215,4.38992E+13,
2596,508204800,37.507,20.57,32.077942,15.2491215,4.39067E+13,
2597,508291200,38.491,21.917,32.077942,15.2491215,4.39142E+13,
2598,508377600,37.851,21.656,32.077942,15.2491215,4.39216E+13,
2599,508464000,36.99,22.281,32.077942,15.2491215,4.39291E+13,
2600,508550400,37.255,20.522,32.077942,15.2491215,4.39365E+13,
2601,508636800,37.395,20.106,32.077942,15.2491215,4.3944E+13,
2602,508723200,35.657,20.081,32.077942,15.2491215,4.39515E+13,
2603,508809600,32.388,17.531,32.077942,15.2491215,4.39589E+13,
2604,508896000,33.07,16.766,32.077942,15.2491215,4.39664E+13,
2605,508982400,34.642,16.244,32.077942,15.2491215,4.39739E+13,
2606,509068800,33.926,17.37,32.077942,15.2491215,4.39813E+13,
2607,509155200,34.241,17.231,32.077942,15.2491215,4.39888E+13,
2608,509241600,34.849,16.784,32.077942,15.2491215,4.39963E+13,
2609,509328000,35.806,17.604,32.077942,15.2491215,4.40037E+13,
2610,509414400,36.117,18.267,32.077942,15.2491215,4.40112E+13,
2611,509500800,36.857,18.885,32.077942,15.2491215,4.40187E+13,
2612,509587200,36.011,19.51,32.077942,15.2491215,4.40261E+13,
2613,509673600,35.43,20.567,32.077942,15.2491215,4.40336E+13,
2614,509760000,35.953,19.983,32.077942,15.2491215,4.40411E+13,
2615,509846400,36.172,19.562,32.077942,15.2491215,4.40485E+13,
2616,509932800,36.432,19.209,32.077942,15.2491215,4.4056E+13,
2617,510019200,38.057,20.275,32.077942,15.2491215,4.40634E+13,
2618,510105600,33.985,19.287,32.077942,15.2491215,4.40709E+13,
2619,510192000,35.125,18.473,32.077942,15.2491215,4.40784E+13,
2620,510278400,35.914,18.008,32.077942,15.2491215,4.40858E+13,
2621,510364800,39.255,19.576,32.077942,15.2491215,4.40933E+13,
2622,510451200,40.367,20.936,32.077942,15.2491215,4.41008E+13,
2623,510537600,39.432,22.489,32.077942,15.2491215,4.41082E+13,
2624,510624000,40.651,23.318,32.077942,15.2491215,4.41157E+13,
2625,510710400,41.019,22.713,32.077942,15.2491215,4.41232E+13,
2626,510796800,41.137,23.337,32.077942,15.2491215,4.41306E+13,
2627,510883200,40.743,23.247,32.077942,15.2491215,4.41381E+13,
2628,510969600,39.422,23.324,32.077942,15.2491215,4.41456E+13,
2629,511056000,39.775,23.123,32.077942,15.2491215,4.4153E+13,
2630,511142400,40.626,22.936,32.077942,15.2491215,4.41605E+13,
2631,511228800,40.563,24.009,32.077942,15.2491215,4.4168E+13,
2632,511315200,39.391,23.24,32.077942,15.2491215,4.41754E+13,
2633,511401600,39.206,22.388,32.077942,15.2491215,4.41829E+13,
2634,511488000,38.474,22.151,32.077942,15.2491215,4.41904E+13,
2635,511574400,35.286,21.219,32.077942,15.2491215,4.41978E+13,
2636,511660800,34.815,18.658,32.077942,15.2491215,4.42053E+13,
2637,511747200,37.125,18.32,32.077942,15.2491215,4.42127E+13,
2638,511833600,42.375,20.193,32.077942,15.2491215,4.42202E+13,
2639,511920000,41.359,22.96,32.077942,15.2491215,4.42277E+13,
2640,512006400,42.55,24.855,32.077942,15.2491215,4.42351E+13,
2641,512092800,42.512,25.024,32.077942,15.2491215,4.42426E+13,
2642,512179200,40.541,24.444,32.077942,15.2491215,4.42501E+13,
2643,512265600,40.123,23.874,32.077942,15.2491215,4.42575E+13,
2644,512352000,40.046,22.22,32.077942,15.2491215,4.4265E+13,
2645,512438400,40.905,24.175,32.077942,15.2491215,4.42725E+13,
2646,512524800,41.154,24.524,32.077942,15.2491215,4.42799E+13,
2647,512611200,39.958,24.202,32.077942,15.2491215,4.42874E+13,
2648,512697600,37.64,22.65,32.077942,15.2491215,4.42949E+13,
2649,512784000,34.114,20.074,32.077942,15.2491215,4.43023E+13,
2650,512870400,33.908,18.748,32.077942,15.2491215,4.43098E+13,
2651,512956800,37.767,16.151,32.077942,15.2491215,4.43173E+13,
2652,513043200,38.573,18.656,32.077942,15.2491215,4.43247E+13,
2653,513129600,39.127,20.925,32.077942,15.2491215,4.43322E+13,
2654,513216000,39.441,21.964,32.077942,15.2491215,4.43397E+13,
2655,513302400,41.509,21.461,32.077942,15.2491215,4.43471E+13,
2656,513388800,37.977,22.168,32.077942,15.2491215,4.43546E+13,
2657,513475200,36.261,20.072,32.077942,15.2491215,4.4362E+13,
2658,513561600,36.786,19.195,32.077942,15.2491215,4.43695E+13,
2659,513648000,40.5,20.291,32.077942,15.2491215,4.4377E+13,
2660,513734400,40.624,21.344,32.077942,15.2491215,4.43844E+13,
2661,513820800,43.924,22.311,32.077942,15.2491215,4.43919E+13,
2662,513907200,42.85,24.582,32.077942,15.2491215,4.43994E+13,
2663,513993600,43.447,25.874,32.077942,15.2491215,4.44068E+13,
2664,514080000,45.733,26.917,32.077942,15.2491215,4.44143E+13,
2665,514166400,46.243,30.675,32.077942,15.2491215,4.44218E+13,
2666,514252800,42.291,24.997,32.077942,15.2491215,4.44292E+13,
2667,514339200,44.871,23.431,32.077942,15.2491215,4.44367E+13,
2668,514425600,45.109,24.223,32.077942,15.2491215,4.44442E+13,
2669,514512000,45.02,24.461,32.077942,15.2491215,4.44516E+13,
2670,514598400,42.621,25.601,32.077942,15.2491215,4.44591E+13,
2671,514684800,42.712,26.736,32.077942,15.2491215,4.44666E+13,
2672,514771200,44.302,26.209,32.077942,15.2491215,4.4474E+13,
2673,514857600,41.784,21.201,32.077942,15.2491215,4.44815E+13,
2674,514944000,39.298,22.556,32.077942,15.2491215,4.4489E+13,
2675,515030400,39.595,21.333,32.077942,15.2491215,4.44964E+13,
2676,515116800,40.497,21.26,32.077942,15.2491215,4.45039E+13,
2677,515203200,42.969,21.825,32.077942,15.2491215,4.45113E+13,
2678,515289600,45.07,22.469,32.077942,15.2491215,4.45188E+13,
2679,515376000,43.533,24.068,32.077942,15.2491215,4.45263E+13,
2680,515462400,42.473,23.269,32.077942,15.2491215,4.45337E+13,
2681,515548800,39.016,24.359,32.077942,15.2491215,4.45412E+13,
2682,515635200,39.086,22.73,32.077942,15.2491215,4.45487E+13,
2683,515721600,41.257,21.484,32.077942,15.2491215,4.45561E+13,
2684,515808000,42.867,23.924,32.077942,15.2491215,4.45636E+13,
2685,515894400,45.117,25.114,32.077942,15.2491215,4.45711E+13,
2686,515980800,43.708,27.403,32.077942,15.2491215,4.45785E+13,
2687,516067200,42.726,27.519,32.077942,15.2491215,4.4586E+13,
2688,516153600,39.921,25.12,32.077942,15.2491215,4.45935E+13,
2689,516240000,38.909,22.209,32.077942,15.2491215,4.46009E+13,
2690,516326400,38.038,21.872,32.077942,15.2491215,4.46084E+13,
2691,516412800,38.431,21.452,32.077942,15.2491215,4.46159E+13,
2692,516499200,39.441,23.076,32.077942,15.2491215,4.46233E+13,
2693,516585600,38.499,23.099,32.077942,15.2491215,4.46308E+13,
2694,516672000,39.058,24.124,32.077942,15.2491215,4.46383E+13,
2695,516758400,40.165,23.129,32.077942,15.2491215,4.46457E+13,
2696,516844800,40.631,26.01,32.077942,15.2491215,4.46532E+13,
2697,516931200,41.247,23.37,32.077942,15.2491215,4.46606E+13,
2698,517017600,41.698,24.209,32.077942,15.2491215,4.46681E+13,
2699,517104000,41.583,27.103,32.077942,15.2491215,4.46756E+13,
2700,517190400,42.4,27.798,32.077942,15.2491215,4.4683E+13,
2701,517276800,42.82,28.677,32.077942,15.2491215,4.46905E+13,
